40.7771908835351,-73.8285133691508
40.80445875872057,-73.91417346688873
40.86106304927838,-73.88938474699323
40.83556815889009,-73.90507923319001
40.8807871259022,-73.83768239337599
40.83453445257326,-73.84584675404726
40.86446383005068,-73.86761572904
40.855013766194006,-73.86664494313324
40.76928912843979,-73.83509425408418
40.88294199552898,-73.84115847952737
40.81244485449396,-73.85668833959478
40.876498152116596,-73.93549182852551
40.92449814077981,-73.85568028936636
40.782096591133,-73.86539330729771
40.892892505934036,-73.81392649790612
40.84130833420036,-73.93099107516336
40.778108472955594,-73.90738722613008
40.808943062778496,-73.89420310197349
40.813858758647164,-73.89475040045002
40.91758737258324,-73.91259662806503
40.77093458843263,-73.88146156757837
40.85122569289824,-73.87685618035387
40.81701785830701,-73.90904750465802
40.86928418732932,-73.94415332550899
40.898328510253606,-73.86817945320561
40.79840176996994,-73.94470290781578
40.85312396447645,-73.80764864108204
40.838159145080944,-73.86026805583772
40.89767579267264,-73.9164719580386
40.84999113315381,-73.93038090792815
40.87191353243486,-73.94297029155035
40.829934013695976,-73.80528377200417
40.782633192758254,-73.92277613056493
40.88624403082861,-73.8225967862465
40.76790076904262,-73.90446886855783
40.87008496473936,-73.87542176198527
40.90113883289517,-73.85935392666835
40.90597809912554,-73.88992643460242
40.83884567560937,-73.83848431682198
40.76824486769108,-73.82194117286504
40.85383931494046,-73.93200483919865
40.84856132802871,-73.83857551104575
40.848760003974604,-73.81847987140628
40.90428163014444,-73.81658258227128
40.809979055938975,-73.94942158419278
40.825790475178586,-73.84573101147868
40.79238561922822,-73.81953380086095
40.75072370413121,-73.86293166911716
40.90819995068625,-73.85260300313698
40.828747665406155,-73.92150462631982
40.871081485587496,-73.80957488921507
40.88685313622386,-73.86167976736502
40.825262529010224,-73.89098808899878
40.87457976954333,-73.81481949281857
40.820154645077366,-73.80476203601594
40.87688482192627,-73.89008414830965
40.85692476921759,-73.86597840839751
40.85438122906106,-73.92684786866415
40.85269935508921,-73.85941024215269
40.85560229931459,-73.79905056734688
40.816069912295944,-73.87551032321242
40.785272036363175,-73.88584799275444
40.835950217977555,-73.89126767901315
40.83079820890711,-73.84575638203621
40.75225850357617,-73.8667574473854
40.82353724341807,-73.91095890274914
40.845638730106515,-73.90729949549672
40.92099700838298,-73.87627548074452
40.760600626069014,-73.84616995705697
40.86959201616976,-73.80653466137285
40.86860653415203,-73.8907979239425
40.79063317332235,-73.81149300662658
40.90143186758693,-73.85947908395565
40.79429367740909,-73.8066084953469
40.780283829049814,-73.93340219967733
40.89931782113813,-73.84337723020406
40.78193952663235,-73.8936342520684
40.90256680177668,-73.83480236022784
40.88536418717606,-73.90673423001213
40.85218701868479,-73.79501143165784
40.86509365773186,-73.83373903167227
40.8060231921195,-73.93939642544744
40.83525478880944,-73.95332112513671
40.84482299685507,-73.91435265242795
40.846225803485076,-73.91469412157737
40.85021793707699,-73.8078507679454
40.766798204083315,-73.85359561435648
40.842588711227954,-73.90534170149341
40.83978967398422,-73.83900533054347
40.799346180413316,-73.91449146706343
40.81482209433383,-73.89714500849735
40.82777494469789,-73.80801640938812
40.85034948543745,-73.91545457286904
40.87397443914959,-73.87682964375497
40.80376567009955,-73.9145357539754
40.88370984979711,-73.90972070434707
40.87323178239267,-73.93917434002178
40.91001069742753,-73.87528520822002
40.824447940547216,-73.84670921215718
